"r",,"u",,"y",,"fs",
-0.30793,0.39292,0.48442,-0.08443,-0.035718,0.12286,,
0.15959,-1.7173,2.5317,0.39828,-0.033975,0.11528,,
0.27802,-1.6175,3.1336,0.067316,-0.03368,0.10827,,
0.44789,0.7193,2.3271,-0.96224,-0.034268,0.1029,,
0.93854,3.114,0.97098,-2.1339,-0.034777,0.097723,,
1.4086,3.5029,-0.10192,-2.6051,-0.034192,0.091385,,
1.0985,1.7848,-0.66086,-1.7894,-0.034033,0.083563,,
-0.38461,-0.47507,-0.96036,0.0088736,-0.035285,0.075145,,
-2.4469,-1.7184,-1.2101,1.6089,-0.036112,0.066551,,
-3.7531,-1.5637,-1.3101,1.8702,-0.036554,0.05723,,
-3.2441,-0.63994,-1.0777,0.76238,-0.036356,0.047899,,
-1.053,0.21065,-0.58438,-0.58707,-0.035736,0.039337,,
1.5299,0.41178,-0.094447,-0.97464,-0.035264,0.030952,,
3.0435,-0.2623,0.32176,-0.19344,-0.03454,0.020865,,
2.923,-1.5744,0.93631,0.94196,-0.033212,0.0090291,,
1.7315,-2.7152,1.944,1.5073,-0.031455,-0.0031027,,
0.46017,-2.6849,2.9141,1.2331,-0.029679,-0.014236,,
-0.33768,-1.1758,2.9141,0.4166,-0.026975,-0.023728,,
-0.76853,0.90206,1.4545,-0.63831,-0.022852,-0.032289,,
-1.1283,2.0404,-0.66661,-1.8163,-0.018601,-0.041166,,
-1.4105,1.4854,-1.7138,-2.8858,-0.015029,-0.050888,,
-1.3657,-0.045588,-0.52497,-3.3576,-0.011169,-0.0605,,
-0.93641,-1.0798,2.1748,-2.9115,-0.0068633,-0.069408,,
-0.41643,-0.79504,4.1274,-1.9354,-0.00175,-0.07812,,
-0.06421,0.35242,3.8068,-1.337,0.0048649,-0.086873,,
0.32229,1.3044,1.7856,-1.6503,0.013093,-0.095685,,
1.1958,1.4592,-0.7176,-2.3801,0.023022,-0.10476,,
2.5092,0.94781,-2.0877,-2.4591,0.034359,-0.11412,,
3.3463,0.087818,-1.3165,-1.4156,0.046816,-0.12394,,
2.6344,-1.0474,0.30385,0.066206,0.059973,-0.13426,,
0.41816,-2.3741,1.3685,0.80618,0.073439,-0.145,,
-1.7127,-3.3932,1.4906,0.30054,0.087576,-0.15592,,
-1.8066,-3.4501,1.2566,-0.85215,0.10306,-0.16697,,
0.5843,-2.5226,1.2427,-1.6836,0.11886,-0.17806,,
3.7286,-1.5012,1.3066,-1.8265,0.13431,-0.18912,,
4,-1.3884,1.0686,-1.6298,0.14972,-0.20017,,
3.5798,-2.1937,0.51194,-1.5101,0.16464,-0.21105,,
0.46362,-2.836,0.079993,-1.4465,0.17919,-0.22162,,
-1.8523,-2.2858,0.048655,-1.1768,0.19317,-0.23178,,
-1.9913,-0.71722,0.19768,-0.71185,0.20644,-0.24143,,
-0.55158,0.63021,0.20239,-0.41806,0.2189,-0.25051,,
0.87908,0.72281,0.23567,-0.57196,0.23034,-0.25896,,
1.3747,-0.28564,0.81844,-1.0357,0.24069,-0.26672,,
1.244,-1.3833,1.9862,-1.4865,0.24973,-0.27371,,
1.2023,-1.8265,2.8608,-1.8426,0.25776,-0.28,,
1.3753,-1.7364,2.4315,-2.2326,0.26516,-0.28554,,
1.3138,-1.6284,0.84598,-2.5337,0.27176,-0.29038,,
0.78616,-1.6489,-0.36862,-2.2372,0.27732,-0.29456,,
0.18255,-1.4997,0.26282,-1.042,0.28184,-0.29809,,
-0.0011869,-1.0163,2.4386,0.45025,0.28533,-0.30107,,
0.16311,-0.51852,4.0961,0.93742,0.28794,-0.30343,,
0.18814,-0.44874,3.7139,-0.35122,0.28995,-0.30502,,
-0.017613,-0.82562,1.9826,-2.5988,0.29165,-0.3055,,
0.15866,-1.2823,0.53459,-3.8849,0.29311,-0.30475,,
1.2394,-1.6119,0.86799,-2.9776,0.29427,-0.30376,,
2.674,-2.0007,2.8654,-0.47409,0.29512,-0.30337,,
3.0817,-2.5568,4.1484,1.9103,0.29574,-0.30239,,
1.7651,-2.8041,3.398,2.6879,0.29633,-0.30067,,
-0.17873,-2.0326,1.3431,1.8029,0.29707,-0.29852,,
-0.67827,-0.30968,-0.46067,0.60111,0.298,-0.29531,,
1.1512,1.105,-0.39055,0.18701,0.29899,-0.291,,
3.8366,0.75307,1.5274,0.54418,0.2999,-0.2861,,
4,-1.4489,3.2162,0.89039,0.30071,-0.28203,,
3.2851,-3.7942,3.1381,0.6939,0.30155,-0.27798,,
0.80035,-4,1.4505,0.15215,0.30262,-0.27266,,
0.066105,-2.1615,-0.56222,-0.24451,0.30389,-0.26597,,
1.9048,0.79992,-1.8457,-0.29525,0.30524,-0.25806,,
4,2.5695,-2.2566,-0.16256,0.30657,-0.24993,,
4,2.3454,-2.1101,0.031116,0.3077,-0.242,,
2.8416,1.0799,-1.6551,0.4146,0.30856,-0.23378,,
0.019137,0.23876,-1.0446,1.1053,0.30908,-0.22469,,
-1.0023,0.35396,-0.60102,1.8674,0.30935,-0.21435,,
0.41352,0.82159,-0.6314,2.2078,0.30955,-0.20254,,
2.6353,0.86308,-0.96569,1.8634,0.30959,-0.18915,,
3.5635,0.38662,-0.92114,1.1104,0.30938,-0.17459,,
2.5373,-0.12559,-0.064017,0.51598,0.30879,-0.15921,,
0.51577,-0.31408,1.0603,0.39595,0.30782,-0.14282,,
-1.2075,-0.26922,1.2546,0.56232,0.30653,-0.12528,,
-2.1009,-0.19417,-0.047289,0.58781,0.3051,-0.10653,,
-2.3264,-0.00081974,-1.9334,0.2632,0.30362,-0.086525,,
-2.0961,0.56491,-2.7364,-0.22141,0.30167,-0.065415,,
-1.4916,1.4518,-1.7074,-0.51191,0.29809,-0.043356,,
-0.79927,2.1584,0.16787,-0.47297,0.29152,-0.020842,,
-0.54784,2.1744,1.1341,-0.35898,0.28309,0.0014561,,
-0.91721,1.5175,0.40427,-0.62086,0.27444,0.023159,,
-1.2904,0.73802,-1.1072,-1.4895,0.26412,0.044603,,
-0.79708,0.3796,-1.8743,-2.6465,0.25175,0.065669,,
0.55601,0.4857,-1.346,-3.3258,0.23706,0.085114,,
1.5609,0.64765,-0.23149,-2.9045,0.21947,0.10166,,
0.95462,0.4778,0.58351,-1.5755,0.19947,0.11481,,
-1.0786,-0.011499,1.062,-0.44662,0.17715,0.12524,,
-2.8201,-0.46594,1.7815,-0.72007,0.15313,0.13303,,
-2.6624,-0.5685,2.8436,-2.4104,0.12824,0.13754,,
-0.79168,-0.37277,3.4218,-3.9365,0.10358,0.13861,,
0.96414,-0.3132,2.6585,-3.7347,0.079382,0.13586,,
1.0103,-0.86322,0.81621,-1.6778,0.055942,0.12915,,
-0.44743,-2.0568,-0.77588,1.5831,0.033787,0.11867,,
-1.8023,-3.2619,-1.0391,3.9507,0.013013,0.1047,,
-1.837,-3.5393,-0.23376,3.4183,-0.0064313,0.087837,,
-0.83704,-2.4825,0.44047,1.0466,-0.025054,0.068751,,
0.10529,-0.84021,0.25351,-1.2597,-0.041793,0.048269,,
0.54905,-0.14279,-0.29116,-2.0511,-0.055013,0.026626,,
1.0818,-1.3643,-0.17727,-1.2117,-0.064892,0.00271,,
2.2387,-3.7608,0.80755,-0.029665,-0.071808,-0.022809,,
3.4531,-4,1.7754,0.63096,-0.076271,-0.048029,,
3.4886,-3.879,1.7876,0.84217,-0.078231,-0.073275,,
1.917,-0.23292,0.94019,1.1528,-0.077589,-0.098036,,
-0.17074,3.3469,0.193,1.6473,-0.074926,-0.12198,,
-1.1862,4,0.18608,1.8656,-0.070034,-0.14502,,
-0.68487,2.6225,0.51781,1.5241,-0.062785,-0.16667,,
0.2684,-0.25483,0.33892,0.94248,-0.053254,-0.18645,,
0.41919,-1.9752,-0.50845,0.63685,-0.04135,-0.20333,,
-0.24078,-1.7914,-1.2579,0.59174,-0.027312,-0.217,,
-0.59182,-0.63933,-1.1925,0.24581,-0.011608,-0.2281,,
0.15177,0.23584,-0.58671,-0.73034,0.0047889,-0.23673,,
1.4337,0.54066,-0.38551,-1.8157,0.02066,-0.24273,,
2.0005,0.81362,-0.96217,-2.0536,0.036265,-0.24646,,
1.3783,1.3927,-1.4647,-1.1148,0.052695,-0.24812,,
0.3816,1.8942,-0.6866,0.21977,0.069098,-0.24761,,
0.072043,1.7843,1.4368,0.74394,0.084252,-0.24442,,
0.48011,1.1697,3.4541,-0.0055983,0.097777,-0.23898,,
0.65715,0.70262,3.7327,-1.3257,0.11017,-0.23182,,
-0.047086,0.70404,2.0395,-2.1189,0.12202,-0.22348,,
-1.1058,0.67936,-0.4517,-1.9314,0.13256,-0.21538,,
-1.4545,-0.06427,-2.2122,-1.1583,0.14151,-0.20776,,
-0.85848,-1.4085,-2.6451,-0.42296,0.14924,-0.2003,,
-0.2696,-2.3172,-2.4492,0.015488,0.15489,-0.19342,,
-0.64231,-1.8949,-2.3222,0.21977,0.15742,-0.18724,,
-1.6086,-0.44441,-2.1392,0.16647,0.15767,-0.18188,,
-1.6934,0.72265,-1.329,-0.30555,0.15737,-0.17746,,
0.024501,0.56616,0.14265,-1.0883,0.15548,-0.17416,,
2.664,-0.69693,1.4293,-1.577,0.15139,-0.17218,,
4,-1.9235,1.6466,-1.1331,0.14546,-0.17148,,
3.374,-2.2228,0.86464,0.18095,0.13798,-0.17198,,
0.88791,-1.6627,0.10149,1.4731,0.12965,-0.17363,,
-1.4491,-0.88735,0.25795,1.7907,0.11954,-0.1762,,
-2.4797,-0.31914,1.2428,1.0507,0.10683,-0.17949,,
-2.5125,0.061723,2.1865,0.079992,0.092152,-0.18319,,
-2.4663,0.28383,2.4594,-0.28669,0.077192,-0.18707,,
-2.5669,0.094151,2.2858,-0.051699,0.063558,-0.19134,,
-2.1758,-0.67567,2.3128,0.055968,0.051474,-0.19633,,
-0.83476,-1.584,2.7097,-0.50371,0.040063,-0.20149,,
0.86959,-1.7473,2.8697,-1.4191,0.029399,-0.20627,,
1.7523,-0.7214,2.0922,-1.841,0.020522,-0.21072,,
1.2987,0.87851,0.4602,-1.2965,0.013854,-0.21509,,
0.26399,1.8429,-1.0641,-0.18634,0.0096769,-0.21956,,
-0.10989,1.5277,-1.4588,0.60836,0.0081636,-0.22375,,
0.62528,0.46517,-0.57308,0.53129,0.009249,-0.22745,,
1.7689,-0.25757,0.73399,-0.23524,0.012923,-0.23075,,
2.365,-0.16417,1.316,-1.0884,0.01914,-0.23358,,
2.2585,0.18444,0.63901,-1.5848,0.027881,-0.23613,,
2.1215,-0.066184,-0.84349,-1.6618,0.03893,-0.23857,,
2.5017,-1.0296,-2.1067,-1.433,0.052013,-0.24086,,
3.0546,-1.912,-2.3205,-0.95523,0.066613,-0.24298,,
2.8635,-1.8589,-1.386,-0.24248,0.08208,-0.24494,,
1.4891,-0.85209,0.073747,0.58882,0.09743,-0.24665,,
-0.41304,0.28486,1.2018,1.3043,0.11216,-0.24797,,
-1.5879,0.69502,1.5362,1.7244,0.12755,-0.24844,,
-1.2933,0.21114,1.3613,1.8454,0.14406,-0.24759,,
0.049972,-0.67505,1.4044,1.731,0.15998,-0.24551,,
1.2321,-1.39,2.0995,1.342,0.17459,-0.24255,,
1.2447,-1.7092,3.0486,0.56268,0.18816,-0.23889,,
0.020585,-1.6933,3.2132,-0.54461,0.20064,-0.23474,,
-1.5994,-1.4023,1.8082,-1.5412,0.21224,-0.23022,,
-2.5277,-0.81372,-0.831,-1.801,0.2231,-0.22515,,
-2.1825,0.018368,-3.2526,-1.0128,0.23313,-0.21922,,
-0.83655,0.86629,-3.9979,0.45407,0.24218,-0.21277,,
0.6301,1.4755,-2.7509,1.6979,0.2494,-0.20619,,
1.401,1.7699,-0.22745,1.9406,0.25305,-0.19909,,
1.3513,1.8335,2.2491,1.1891,0.25311,-0.19045,,
1.1241,1.6864,3.3464,0.26087,0.25242,-0.17983,,
1.5119,1.17,2.8305,0.10986,0.2509,-0.16927,,
2.6126,0.15697,1.4038,0.98736,0.24881,-0.1591,,
3.5423,-1.1088,-0.10695,2.1569,0.24654,-0.14784,,
3.0934,-1.9678,-1.2152,2.4961,0.24115,-0.13558,,
0.85651,-1.7771,-1.8321,1.4831,0.23385,-0.1216,,
-2.2006,-0.4994,-1.9931,-0.30484,0.22552,-0.10585,,
-4,1.1148,-1.7103,-1.6597,0.21602,-0.088518,,
-4,2.0171,-1.0053,-1.7925,0.2061,-0.06971,,
-1.9408,1.6885,-0.029048,-0.98085,0.19596,-0.050068,,
0.96634,0.6046,0.94754,-0.20968,0.18617,-0.030908,,
2.9693,-0.12411,1.6675,-0.22291,0.17701,-0.013337,,
3.3171,0.29676,2.0354,-0.8919,0.16874,0.0038582,,
2.3135,1.6035,2.1219,-1.4692,0.16138,0.020877,,
0.78228,2.6369,2.0273,-1.4226,0.15477,0.035929,,
-0.59632,2.3363,1.7606,-0.8974,0.14872,0.048603,,
-1.5464,0.70493,1.2432,-0.39723,0.14317,0.058367,,
-2.0401,-1.1525,0.48481,-0.15583,0.13834,0.06483,,
-2.0695,-1.992,-0.24201,0.078747,0.13439,0.067908,,
-1.6093,-1.5086,-0.45541,0.63554,0.13129,0.067476,,
-0.73444,-0.51695,0.19281,1.4319,0.1289,0.063755,,
0.31506,-0.095356,1.5272,2.0147,0.12728,0.057459,,
1.2313,-0.57173,2.8192,2.0623,0.12682,0.049924,,
1.8151,-1.3443,3.2501,1.7251,0.12737,0.041807,,
2.0654,-1.625,2.57,1.4088,0.12864,0.03253,,
2.1007,-1.2445,1.3494,1.2966,0.13087,0.022287,,
1.9872,-0.67905,0.51953,1.2094,0.13405,0.012354,,
1.6486,-0.38122,0.55231,0.95279,0.1382,0.0034256,,
0.97908,-0.25471,1.0438,0.66825,0.14329,-0.0038699,,
0.086556,0.13639,1.1195,0.70827,0.14928,-0.0090444,,
-0.58475,0.94017,0.30986,1.1688,0.15628,-0.01185,,
-0.47498,1.7649,-0.92869,1.6733,0.16419,-0.012073,,
0.61023,2.101,-1.5698,1.7231,0.17282,-0.0096392,,
2.173,1.8843,-0.95689,1.2326,0.18195,-0.0045316,,
3.2521,1.5183,0.54933,0.62506,0.19127,0.0031229,,
3.1419,1.3595,1.8022,0.37967,0.2006,0.013085,,
2.0089,1.3283,1.7534,0.55533,0.20995,0.025047,,
0.7911,1.1208,0.29344,0.80811,0.21951,0.03878,,
0.38527,0.71829,-1.6613,0.80561,0.22911,0.05398,,
0.83733,0.50734,-2.8564,0.49813,0.23825,0.070439,,
1.3167,0.82016,-2.5874,-0.02914,0.24623,0.087866,,
0.93904,1.459,-1.1574,-0.79664,0.2514,0.10593,,
-0.32845,1.825,0.39845,-1.8393,0.2531,0.1243,,
-1.5547,1.5447,1.0285,-2.8827,0.25344,0.14259,,
-1.6587,0.87068,0.42613,-3.3092,0.25292,0.16002,,
-0.40938,0.39241,-0.73938,-2.662,0.25086,0.17502,,
1.2978,0.41097,-1.3567,-1.1951,0.24769,0.18663,,
2.1254,0.69626,-0.7609,0.21119,0.24111,0.19617,,
1.3426,0.83871,0.7098,0.81113,0.23043,0.20398,,
-0.6201,0.68607,1.9493,0.70278,0.21708,0.20873,,
-2.5021,0.33065,1.9482,0.64584,0.20266,0.21062,,
-3.1206,-0.22566,0.60805,1.1302,0.18869,0.20981,,
-2.1771,-1.15,-1.2264,1.7544,0.17471,0.20629,,
-0.42395,-2.4003,-2.4919,1.6301,0.1595,0.20007,,
0.89053,-3.4076,-2.6974,0.39861,0.14241,0.19194,,
0.91605,-3.4029,-2.1147,-1.2419,0.12336,0.18242,,
-0.18045,-2.1949,-1.2997,-2.1188,0.104,0.17128,,
-1.3401,-0.52248,-0.59958,-1.7018,0.085763,0.15903,,
-1.4424,0.55239,-0.058803,-0.57751,0.067512,0.14513,,
-0.22915,0.65826,0.31739,0.17103,0.04937,0.1296,,
1.442,0.42801,0.39334,-0.0083694,0.031286,0.11432,,
2.2709,0.71488,0.10193,-0.68126,0.013104,0.099939,,
1.5672,1.5519,-0.30607,-0.9532,-0.0049278,0.085712,,
-0.22697,2.0337,-0.35811,-0.39261,-0.022931,0.071161,,
-1.9749,1.3011,0.18086,0.59698,-0.040915,0.055987,,
-2.7849,-0.43401,0.97905,1.1813,-0.058955,0.0406,,
-2.5773,-1.9612,1.3549,0.8265,-0.076602,0.025936,,
-1.861,-2.2008,0.88297,-0.27413,-0.093394,0.013293,,
-1.1145,-1.2179,-0.20363,-1.3955,-0.1089,0.002425,,
-0.4694,-0.091473,-1.2134,-1.8436,-0.12316,-0.0084013,,
0.087185,0.17317,-1.5564,-1.4587,-0.13689,-0.018554,,
0.41547,-0.44054,-1.1384,-0.70284,-0.15024,-0.028041,,
0.30048,-1.0759,-0.26358,-0.29213,-0.16256,-0.037758,,
-0.18391,-0.91948,0.70276,-0.62785,-0.17353,-0.04614,,
-0.55132,0.031237,1.5166,-1.4317,-0.18307,-0.052356,,
-0.30007,1.0164,2.0343,-1.9781,-0.19016,-0.057443,,
0.53651,1.213,2.1471,-1.7469,-0.1938,-0.062017,,
1.3134,0.40567,1.8481,-0.9128,-0.19486,-0.066398,,
1.3226,-0.8834,1.3345,-0.16055,-0.19454,-0.071048,,
0.4399,-1.817,0.9266,0.017309,-0.1918,-0.076112,,
-0.77078,-1.8573,0.81405,-0.18034,-0.18618,-0.081797,,
-1.5579,-1.148,0.90258,-0.14124,-0.17772,-0.088213,,
-1.5536,-0.40082,0.92702,0.35632,-0.16607,-0.095511,,
-0.90078,-0.33007,0.71536,0.75066,-0.15143,-0.10372,,
0.040086,-1.0415,0.31164,0.25252,-0.13388,-0.11277,,
0.9839,-1.9091,-0.13162,-1.1823,-0.11369,-0.1225,,
1.7482,-2.1259,-0.51786,-2.547,-0.09124,-0.13275,,
2.1572,-1.4694,-0.83886,-2.623,-0.066979,-0.14354,,
2.0846,-0.51903,-1.0862,-1.1631,-0.041348,-0.15487,,
1.6182,-0.05063,-1.2252,0.79961,-0.014882,-0.16664,,
1.0847,-0.2122,-1.2596,1.8333,0.011991,-0.17854,,
0.81072,-0.39513,-1.2445,1.3684,0.03869,-0.19034,,
0.84551,-0.00061136,-1.1821,0.10496,0.064657,-0.20173,,
0.95083,0.7336,-0.95221,-0.81257,0.089272,-0.21263,,
0.86528,0.84744,-0.4688,-0.86751,0.1122,-0.22315,,
0.53945,-0.28608,0.070856,-0.42694,0.13334,-0.23329,,
0.10694,-2.0802,0.21345,-0.082241,0.15273,-0.24292,,
-0.3075,-3.079,-0.29197,0.072983,0.17033,-0.25183,,
-0.67839,-2.3033,-1.0367,0.40474,0.18572,-0.25997,,
-0.99999,-0.24721,-1.1344,1.1063,0.19814,-0.26725,,
-1.2174,1.527,-0.05738,1.754,0.20667,-0.27361,,
-1.2969,1.808,1.6645,1.6413,0.21116,-0.27884,,
-1.3062,0.74578,2.6989,0.54739,0.21273,-0.28224,,
-1.3212,-0.49616,2.0656,-0.87308,0.21276,-0.28327,,
-1.2509,-0.95919,0.10956,-1.5259,0.21195,-0.2827,,
-0.88577,-0.66918,-1.7485,-0.79928,0.20954,-0.28188,,
-0.23028,-0.28021,-2.2696,0.87351,0.2035,-0.28084,,
0.27849,-0.16098,-1.4342,2.2831,0.19298,-0.2783,,
0.091846,-0.016026,-0.25484,2.3272,0.17967,-0.27259,,
-0.77438,0.59296,0.28144,0.88024,0.16539,-0.26292,,
-1.4801,1.5179,-0.013716,-1.0483,0.14958,-0.25075,,
-1.0225,1.985,-0.68052,-2.0234,0.13216,-0.23763,,
0.68594,1.3416,-1.3194,-1.2618,0.11352,-0.22255,,
2.4704,-0.18585,-1.8914,0.71587,0.093408,-0.20561,,
2.8237,-1.5218,-2.354,2.4401,0.072048,-0.187,,
1.3128,-1.5823,-2.3438,2.6212,0.04944,-0.16611,,
-0.9548,-0.19365,-1.5232,1.2458,0.026032,-0.14298,,
-2.3259,1.6929,-0.21769,-0.39104,0.0021177,-0.11782,,
-2.0689,2.6718,0.57309,-0.81308,-0.021911,-0.091333,,
-0.85967,1.9354,0.079854,0.35355,-0.045349,-0.063817,,
0.08314,-0.070125,-1.3093,2.0679,-0.067357,-0.03569,,
0.16277,-1.8967,-2.2679,2.8345,-0.087842,-0.0071753,,
-0.33757,-2.1395,-1.836,1.9917,-0.10791,0.02161,,
-0.93349,-0.54471,-0.40321,0.1721,-0.12783,0.050364,,
-1.5307,1.7101,0.70458,-1.4199,-0.14628,0.078757,,
-2.2103,2.9005,0.60818,-2.0769,-0.16255,0.10626,,
-2.6734,2.1724,-0.24327,-1.9494,-0.17658,0.13191,,
-2.3098,0.28877,-0.70264,-1.5242,-0.18793,0.15392,,
-0.99568,-1.0188,-0.32663,-1.0018,-0.19739,0.17177,,
0.39312,-0.57558,0.12064,-0.29399,-0.20624,0.18748,,
0.62436,1.2078,-0.37517,0.52084,-0.21392,0.20059,,
-0.5932,2.753,-1.7895,0.97665,-0.21975,0.20994,,
-2.126,2.7507,-2.9485,0.64976,-0.22405,0.21661,,
-2.4595,1.2336,-2.775,-0.23568,-0.22726,0.22066,,
-1.251,-0.66167,-1.4555,-0.82662,-0.22971,0.22201,,
0.3163,-1.8437,-0.24189,-0.38961,-0.23156,0.21992,,
0.81469,-2.095,-0.16351,0.95075,-0.23288,0.21488,,
0.079574,-1.8627,-1.0491,2.2904,-0.23374,0.20795,,
-0.7413,-1.493,-1.8955,2.7863,-0.23425,0.19993,,
-0.61944,-0.90063,-2.0519,2.3947,-0.23464,0.19177,,
0.12196,0.013819,-1.7733,1.7638,-0.23516,0.18376,,
0.21239,0.87038,-1.6105,1.457,-0.23588,0.17623,,
-1.0023,1.0044,-1.5501,1.3732,-0.23669,0.16956,,
-2.6721,0.22179,-0.98816,0.96725,-0.2377,0.16392,,
-3.2869,-0.78735,0.41921,-0.023356,-0.23889,0.15959,,
-2.3054,-0.97705,2.1092,-1.17,-0.2403,0.15676,,
-0.73109,0.052158,3.0222,-1.695,-0.24193,0.15535,,
-0.022157,1.6337,2.6397,-1.2094,-0.24328,0.15493,,
-0.60655,2.6673,1.466,-0.076541,-0.24362,0.15464,,
-1.6338,2.6472,0.42789,0.90158,-0.24213,0.15414,,
-2.0954,2.0229,-0.051204,1.1313,-0.23952,0.15473,,
-1.9026,1.5737,-0.24535,0.64729,-0.23725,0.15741,,
-1.7035,1.534,-0.44427,-0.02905,-0.23523,0.1611,,
-1.82,1.4148,-0.36676,-0.36294,-0.23285,0.16458,,
-1.7134,0.65865,0.53232,-0.16086,-0.22943,0.16782,,
-0.66361,-0.63096,2.1641,0.38535,-0.22498,0.17104,,
1.1906,-1.6795,3.4386,0.89761,-0.21972,0.17422,,
2.7636,-1.7459,3.0572,1.0496,-0.21287,0.17762,,
3.0543,-0.80907,0.79096,0.71397,-0.20334,0.18125,,
2.1235,0.41942,-2.0461,0.0063965,-0.19209,0.18511,,
0.91905,1.111,-3.519,-0.75353,-0.18093,0.18886,,
0.21396,0.95264,-2.6224,-1.1713,-0.16961,0.19173,,
-0.065619,0.27523,-0.026572,-0.98829,-0.15929,0.19286,,
-0.3917,-0.31655,2.5464,-0.25597,-0.15034,0.19227,,
-0.7255,-0.41158,3.6327,0.62369,-0.13978,0.19051,,
-0.37254,-0.0028768,3.0891,1.0703,-0.12708,0.18748,,
1.1171,0.60607,1.9745,0.67443,-0.11223,0.18255,,
3.0461,1.0288,1.4632,-0.49516,-0.096309,0.17547,,
3.8429,0.99368,1.9026,-1.861,-0.081699,0.16603,,
2.4376,0.457,2.642,-2.6607,-0.066871,0.15394,,
-0.58142,-0.36969,2.7529,-2.4532,-0.051696,0.13914,,
-3.2386,-1.0905,1.9237,-1.4188,-0.03603,0.12181,,
-3.7046,-1.3038,0.74258,-0.23622,-0.019411,0.10222,,
-1.7326,-0.83553,0.11833,0.38843,-0.0022531,0.080666,,
1.2352,0.10071,0.36181,0.20518,0.015631,0.057629,,
3.2941,0.94965,0.84606,-0.46881,0.033948,0.033489,,
3.5218,1.1029,0.60869,-1.0381,0.052717,0.0085662,,
2.4823,0.29612,-0.63047,-1.0456,0.071832,-0.016973,,
1.5176,-1.1479,-2.0692,-0.36787,0.091191,-0.042879,,
1.5421,-2.4515,-2.5129,0.81734,0.1105,-0.068709,,
2.3505,-2.8667,-1.5221,2.114,0.12931,-0.094045,,
2.9473,-2.1919,0.14623,2.9801,0.14684,-0.11834,,
2.5436,-0.91877,1.2119,2.903,0.16262,-0.14029,,
1.3167,0.12931,0.99353,1.7365,0.17792,-0.15828,,
0.23807,0.38537,-0.087366,0.015031,0.19354,-0.17293,,
0.11079,-0.11308,-1.1022,-1.1954,0.20779,-0.18567,,
0.73256,-0.85106,-1.5364,-1.0108,0.22018,-0.1957,,
1.0471,-1.2491,-1.5406,0.49439,0.23105,-0.20373,,
0.2102,-0.98547,-1.4202,2.2007,0.23965,-0.21046,,
-1.4664,-0.054799,-1.117,2.7807,0.24559,-0.21362,,
-2.6935,1.299,-0.35742,1.8385,0.24891,-0.21234,,
-2.4048,2.6068,0.8081,0.31635,0.25022,-0.2068,,
-0.80043,3.2319,1.8169,-0.34216,0.24945,-0.19747,,
0.82512,2.6671,2.0993,0.48127,0.24691,-0.18676,,
1.2863,1.0147,1.6822,1.9706,0.24327,-0.17523,,
0.50475,-0.80543,1.1233,2.5922,0.23863,-0.16174,,
-0.65165,-1.5411,0.8458,1.4899,0.23258,-0.14572,,
-1.3672,-0.58753,0.67198,-0.71884,0.22484,-0.12735,,
-1.5567,1.3745,0.14439,-2.4635,0.21617,-0.10772,,
-1.5803,2.8047,-0.76539,-2.5783,0.2072,-0.086785,,
-1.5309,2.5808,-1.4686,-1.2241,0.19831,-0.06513,,
-1.066,1.0173,-1.3865,0.39505,0.18979,-0.043654,,
0.028314,-0.37759,-0.65142,1.0803,0.1813,-0.022217,,
1.3314,-0.27206,0.0041646,0.52941,0.17246,0.00058392,,
2.0733,1.234,0.061863,-0.61105,0.16363,0.024515,,
1.927,2.6613,-0.20205,-1.4641,0.15597,0.047606,,
1.3408,2.491,-0.0964,-1.5941,0.14956,0.069855,,
0.97235,0.55268,0.56709,-1.1286,0.14378,0.090748,,
0.90386,-1.8143,1.1514,-0.43399,0.13833,0.10935,,
0.61124,-2.9352,0.89186,0.19937,0.13327,0.12577,,
-0.26239,-2.1975,-0.18514,0.60217,0.12913,0.14064,,
-1.3015,-0.43884,-1.2243,0.64531,0.1258,0.15396,,
-1.6842,0.89702,-1.4803,0.22719,0.12297,0.16496,,
-1.1284,0.95795,-1.1514,-0.59976,0.12077,0.17302,,
-0.26524,-0.013323,-1.1083,-1.5502,0.11912,0.17749,,
0.06159,-1.1324,-1.8243,-2.2123,0.11797,0.17841,,
-0.23433,-1.6805,-2.7405,-2.2816,0.11727,0.17618,,
-0.41886,-1.5203,-2.8323,-1.7222,0.1163,0.17083,,
0.11282,-0.9308,-1.8027,-0.77397,0.11423,0.16215,,
1.0074,-0.23648,-0.55066,0.15985,0.1115,0.15029,,
1.278,0.35646,-0.37548,0.67327,0.10856,0.13544,,
0.44518,0.68636,-1.662,0.536,0.10453,0.11788,,
-0.8508,0.57719,-3.3687,-0.13677,0.09904,0.098007,,
-1.5301,-0.052202,-4.109,-0.8784,0.091787,0.076269,,
-1.2862,-1.0355,-3.6617,-1.1134,0.082305,0.052921,,
-0.91428,-1.9746,-2.5407,-0.55717,0.070619,0.028143,,
-1.3435,-2.4497,-1.0937,0.54636,0.056708,0.0024792,,
-2.4775,-2.2504,-0.17188,1.593,0.040825,-0.023298,,
-3.2029,-1.464,-0.29234,2.0755,0.023194,-0.047977,,
-2.6117,-0.41816,-0.785,1.9303,0.004093,-0.070029,,
-1.0996,0.44293,-0.95457,1.4143,-0.016231,-0.08939,,
-0.10882,0.72384,-0.45221,0.74242,-0.037594,-0.10697,,
-0.74922,0.2917,0.61891,-0.079368,-0.059734,-0.12203,,
