"r",,"u",,"y",,"fs",
-1.9373,0.45513,-0.21573,-0.93782,0.059955,-0.00082888,,
-1.572,0.74538,0.154,-1.0247,0.057478,0.00065421,,
-0.80614,0.95294,0.67736,-0.9961,0.052944,0.0026505,,
-0.14952,1.0547,1.305,-0.85529,0.046501,0.0049456,,
0.073696,1.0393,1.7615,-0.61779,0.038524,0.0073786,,
-0.15406,0.90839,1.709,-0.30982,0.029822,0.0096542,,
-0.60973,0.67642,1.0501,0.034199,0.021018,0.011537,,
-0.99728,0.36914,0.088597,0.37556,0.012263,0.012749,,
-1.1201,0.020704,-0.64739,0.67566,0.0034507,0.013068,,
-0.97275,-0.33011,-0.78306,0.90135,-0.0053703,0.012565,,
-0.69551,-0.64422,-0.3395,1.0273,-0.013874,0.011325,,
-0.4151,-0.8866,0.3637,1.0396,-0.02187,0.0095132,,
-0.1084,-1.0302,1.0113,0.93706,-0.028445,0.0072904,,
0.36034,-1.0589,1.4704,0.73039,-0.032634,0.0048912,,
1.0316,-0.96941,1.7274,0.44296,-0.034267,0.0025477,,
1.6785,-0.7717,1.7303,0.10676,-0.033498,0.00051553,,
1.8956,-0.48775,1.3997,-0.24052,-0.030937,-0.00092637,,
1.4308,-0.14925,0.81543,-0.55947,-0.026721,-0.0015571,,
0.46227,0.20601,0.29557,-0.81441,-0.0206,-0.0013247,,
-0.4736,0.53831,0.19707,-0.97661,-0.012677,-0.00033222,,
-0.87208,0.81044,0.57884,-1.028,-0.0030197,0.0012655,,
-0.61453,0.99192,1.0894,-0.9626,0.0082991,0.0033353,,
0.031179,1.0624,1.2466,-0.78769,0.021163,0.005675,,
0.71413,1.0138,0.859,-0.52305,0.035466,0.0080183,,
1.2612,0.85159,0.17686,-0.19774,0.051015,0.010158,,
1.6505,0.59387,-0.35081,0.15143,0.067499,0.011816,,
1.8216,0.26947,-0.44886,0.48419,0.084607,0.012738,,
1.6339,-0.085237,-0.16253,0.7631,0.10199,0.012769,,
1.0674,-0.43045,0.28588,0.95745,0.11932,0.012025,,
0.40525,-0.72738,0.69184,1.0451,0.1365,0.010605,,
0.097373,-0.94264,0.91413,1.016,0.15335,0.008673,,
0.36532,-1.052,0.83863,0.87348,0.16977,0.0064196,,
0.95092,-1.043,0.42542,0.63343,0.18555,0.004063,,
1.3099,-0.9167,-0.16497,0.32251,0.20046,0.0018619,,
1.0898,-0.68716,-0.57967,-0.023926,0.21433,3.3279e-05,,
0.42377,-0.38019,-0.53852,-0.36634,0.22696,-0.0011149,,
-0.23072,-0.030326,-0.12318,-0.66582,0.23816,-0.0013943,,
-0.50213,0.32303,0.26519,-0.88891,0.2477,-0.00086783,,
-0.34453,0.64004,0.30167,-1.0104,0.25573,0.00034069,,
0.058512,0.88491,0.094854,-1.016,0.26263,0.002102,,
0.5089,1.03,0.079335,-0.90536,0.26835,0.0042824,,
0.86031,1.0588,0.50499,-0.69078,0.27253,0.0065868,,
0.95605,0.96796,1.0865,-0.39621,0.27512,0.0088313,,
0.66116,0.76776,1.2291,-0.055205,0.27639,0.010778,,
0.043925,0.48072,0.62978,0.29323,0.27677,0.012132,,
-0.5387,0.13925,-0.38073,0.60915,0.27639,0.012687,,
-0.67802,-0.21805,-1.1261,0.85691,0.27506,0.012417,,
-0.30959,-0.55074,-1.2016,1.0086,0.27278,0.011425,,
0.1777,-0.82113,-0.77617,1.0469,0.26911,0.0097946,,
0.31986,-0.99854,-0.30665,0.96721,0.26362,0.0077323,,
0.082106,-1.0628,-0.064698,0.77843,0.25694,0.0054715,,
-0.084473,-1.0066,0.0052188,0.50238,0.24993,0.0031839,,
0.24832,-0.83613,0.033232,0.17002,0.24248,0.0011461,,
0.94689,-0.57076,-0.023526,-0.18067,0.23424,-0.0003891,,
1.368,-0.24053,-0.26708,-0.50986,0.22486,-0.0011665,,
0.9926,0.11709,-0.56716,-0.77969,0.21419,-0.0010755,,
-0.024162,0.46148,-0.55534,-0.95882,0.20237,-0.00024429,,
-0.98108,0.75348,-0.025813,-1.0274,0.18938,0.0012072,,
-1.2927,0.95984,0.70249,-0.97766,0.1753,0.003132,,
-0.97615,1.057,0.96726,-0.81506,0.16063,0.0053354,,
-0.4898,1.0339,0.40333,-0.55793,0.14607,0.0076133,,
-0.19418,0.89303,-0.61908,-0.23526,0.13194,0.0097136,,
-0.075915,0.65038,-1.2811,0.11602,0.11792,0.011407,,
0.02113,0.33355,-1.09,0.45498,0.10321,0.01237,,
0.058888,-0.021384,-0.35219,0.74245,0.087475,0.0125,,
-0.14644,-0.37395,0.15271,0.94611,0.071328,0.011857,,
-0.55484,-0.68391,-0.057276,1.0425,0.055801,0.010532,,
-0.75585,-0.91585,-0.7135,1.0209,0.041342,0.0087405,,
-0.3546,-1.0432,-1.1008,0.88373,0.027613,0.006603,,
0.4933,-1.0514,-0.77555,0.64604,0.013921,0.0043436,,
1.0721,-0.93938,0.066838,0.33498,-0.00032895,0.0021893,,
0.76036,-0.71989,0.85807,-0.01365,-0.01464,0.00041857,,
-0.29568,-0.41799,1.2067,-0.35945,-0.028414,-0.00072874,,
-1.2447,-0.068172,1.1756,-0.66238,-0.041328,-0.001052,,
-1.3283,0.28952,1.0665,-0.8879,-0.052633,-0.00055335,,
-0.61226,0.61412,1.04,-1.0102,-0.062392,0.0005751,,
0.10596,0.8684,0.99233,-1.015,-0.071132,0.0022747,,
0.10942,1.0231,0.73651,-0.90197,-0.07853,0.0043419,,
-0.54897,1.0606,0.24169,-0.68367,-0.084065,0.0065578,,
-1.156,0.97625,-0.33536,-0.38488,-0.087457,0.0087487,,
-1.0713,0.77984,-0.80481,-0.040166,-0.08858,0.010606,,
-0.30607,0.49381,-1.0845,0.31033,-0.087652,0.011892,,
0.58645,0.15097,-1.1931,0.62587,-0.085057,0.012429,,
1.0936,-0.20929,-1.1407,0.87032,-0.081156,0.01212,,
1.1585,-0.54556,-0.88467,1.0155,-0.07604,0.011128,,
1.0707,-0.81912,-0.40074,1.0449,-0.069877,0.0095617,,
1.0626,-0.99845,0.2113,0.95456,-0.062959,0.0075498,,
1.0799,-1.0628,0.71635,0.75481,-0.055632,0.0053439,,
0.91469,-1.0048,0.88248,0.46909,-0.048218,0.0031781,,
0.47618,-0.8309,0.66594,0.13034,-0.040794,0.0012639,,
-0.11126,-0.56118,0.27298,-0.22278,-0.033497,-0.00016013,,
-0.64255,-0.22666,0.020352,-0.54917,-0.026857,-0.00081766,,
-1.0046,0.13408,0.077442,-0.81043,-0.021278,-0.00065836,,
-1.2023,0.47942,0.31156,-0.97636,-0.01679,0.00021058,,
-1.2535,0.76946,0.41282,-1.0278,-0.013089,0.001664,,
-1.1094,0.97064,0.20699,-0.95857,-0.0096747,0.003584,,
-0.70384,1.0596,-0.14513,-0.77688,-0.0062644,0.0057151,,
-0.081115,1.0261,-0.28755,-0.50373,-0.0029448,0.0078884,,
0.54378,0.87386,-0.039482,-0.17072,-2.6004e-05,0.009861,,
0.88405,0.62042,0.3911,0.18368,0.0024154,0.011363,,
0.7892,0.29508,0.60845,0.51803,0.0046899,0.012173,,
0.39121,-0.064514,0.45411,0.79307,0.0073124,0.012167,,
0.032564,-0.4167,0.19337,0.97676,0.010538,0.011446,,
-0.0071129,-0.72065,0.2245,1.0479,0.014174,0.010075,,
0.23743,-0.94106,0.61528,0.99863,0.017874,0.0082207,,
0.44266,-1.0523,0.99549,0.83404,0.021572,0.0061464,,
0.31716,-1.0414,0.96105,0.57337,0.025728,0.0039734,,
-0.078674,-0.90955,0.54475,0.2468,0.030768,0.0019515,,
-0.3617,-0.67197,0.20502,-0.10776,0.036658,0.00035212,,
-0.21587,-0.35623,0.31698,-0.44851,0.043038,-0.00056311,,
0.25214,0.0010036,0.72283,-0.73529,0.049898,-0.00066877,,
0.59861,0.3582,0.87458,-0.93483,0.057352,-3.7426e-05,,
0.51606,0.67377,0.43235,-1.0244,0.065556,0.001228,,
0.1844,0.91095,-0.35735,-0.99284,0.074629,0.0029639,,
0.082908,1.0421,-0.92843,-0.84369,0.084385,0.0050036,,
0.44087,1.0517,-1.0072,-0.59453,0.094433,0.0071429,,
0.945,0.93881,-0.86727,-0.27429,0.10419,0.0091605,,
1.0675,0.71635,-0.93688,0.079655,0.11307,0.010804,,
0.6711,0.41024,-1.2501,0.42544,0.12111,0.01184,,
0.19535,0.056183,-1.3884,0.72222,0.12841,0.012058,,
0.17639,-0.30451,-0.99122,0.93549,0.13428,0.011532,,
0.62399,-0.6297,-0.23532,1.0401,0.13815,0.01037,,
0.97479,-0.88135,0.30043,1.024,0.13997,0.0086529,,
0.70138,-1.03,0.2407,0.88921,0.13969,0.0066672,,
-0.10217,-1.0582,-0.18811,0.65095,0.13724,0.0045246,,
-0.82601,-0.96248,-0.43112,0.33703,0.1326,0.0025137,,
-1.0194,-0.75409,-0.23224,-0.015464,0.12551,0.00082266,,
-0.85568,-0.45732,0.11449,-0.36472,0.11556,-0.00029837,,
-0.85667,-0.1069,0.14802,-0.6697,0.10311,-0.00062882,,
-1.2172,0.25612,-0.20077,-0.89487,0.088937,-0.00018922,,
-1.5403,0.58918,-0.5194,-1.0132,0.073482,0.00089041,,
-1.3065,0.85318,-0.39044,-1.011,0.05681,0.0024987,,
-0.52623,1.0171,0.12378,-0.8885,0.038852,0.0044582,,
0.20221,1.0616,0.54811,-0.65996,0.01989,0.0065295,,
0.31753,0.98134,0.52557,-0.35177,0.00070259,0.0085703,,
-0.10762,0.78575,0.21666,-0.0005076,-0.017889,0.010304,,
-0.47834,0.49774,0.1226,0.35188,-0.03554,0.011483,,
-0.35997,0.15111,0.52702,0.6639,-0.052304,0.011891,,
0.055939,-0.21337,1.1615,0.89854,-0.068242,0.011537,,
0.2211,-0.55281,1.4336,1.028,-0.082747,0.010542,,
-0.10085,-0.8272,0.98994,1.0373,-0.094841,0.0089794,,
-0.54798,-1.0042,0.061417,0.92528,-0.10395,0.0070485,,
-0.57554,-1.0628,-0.71378,0.70503,-0.11034,0.0050013,,
-0.081832,-0.99611,-0.81801,0.4023,-0.11457,0.0029669,,
0.47256,-0.81188,-0.26548,0.052753,-0.11681,0.001222,,
0.57911,-0.53177,0.43875,-0.30203,-0.11728,1.5075e-05,,
0.24552,-0.18882,0.71675,-0.61969,-0.11542,-0.00047986,,
-0.01234,0.17652,0.37096,-0.86237,-0.11033,-0.00017695,,
0.26621,0.52106,-0.27862,-1.0012,-0.10229,0.00078111,,
0.97392,0.80407,-0.69078,-1.02,-0.092167,0.0022587,,
1.5018,0.99203,-0.56472,-0.91675,-0.081126,0.0041659,,
1.3067,1.0626,-0.074949,-0.70324,-0.069888,0.0062053,,
0.42145,1.0075,0.32816,-0.40449,-0.058367,0.0082008,,
-0.55522,0.83295,0.35958,-0.056255,-0.046226,0.0099852,,
-0.95295,0.55972,0.15087,0.30021,-0.033279,0.011245,,
-0.56363,0.22008,0.059951,0.62211,-0.02001,0.011783,,
0.21737,-0.14572,0.24853,0.87079,-0.0071673,0.011535,,
0.7289,-0.49431,0.50157,1.0168,0.0047259,0.010636,,
0.57376,-0.7843,0.48856,1.0432,0.01572,0.009191,,
-0.080923,-0.98123,0.1666,0.94669,0.026186,0.0073258,,
-0.67053,-1.0616,-0.15304,0.73816,0.036205,0.0053181,,
-0.72769,-1.0159,-0.16539,0.4428,0.045445,0.0033278,,
-0.27711,-0.84941,0.067433,0.095644,0.053564,0.0015287,,
0.22813,-0.58184,0.20542,-0.26181,0.060522,0.00024136,,
0.36892,-0.24499,0.072617,-0.58674,0.066607,-0.00033067,,
0.16211,0.12109,-0.091998,-0.8402,0.072182,-0.00013948,,
-0.010096,0.47283,0.073757,-0.9918,0.077164,0.00075003,,
0.13894,0.76831,0.54899,-1.0235,0.081322,0.0021539,,
0.46465,0.97228,0.84218,-0.93173,0.084636,0.0039601,,
0.56639,1.0604,0.50266,-0.72704,0.087517,0.0059535,,
0.27386,1.022,-0.3188,-0.43356,0.090362,0.0079372,,
-0.13185,0.86163,-0.94228,-0.086484,0.093018,0.0097135,,
-0.24056,0.59838,-0.8459,0.27204,0.094894,0.011005,,
-0.0027376,0.26362,-0.21806,0.59923,0.095457,0.011566,,
0.21576,-0.10271,0.26121,0.85557,0.094839,0.011408,,
0.10434,-0.45684,0.16107,1.0102,0.093857,0.010591,,
-0.16703,-0.75641,-0.26331,1.0452,0.093045,0.0092062,,
-0.12674,-0.96555,-0.41922,0.95578,0.092171,0.0074297,,
0.38186,-1.0592,-0.092738,0.75286,0.09052,0.0054392,,
0.89544,-1.026,0.33267,0.46066,0.087568,0.0034747,,
0.7765,-0.8699,0.37397,0.11402,0.08363,0.0017133,,
-0.043769,-0.60954,0.044539,-0.24534,0.079338,0.00041192,,
-0.89694,-0.27605,-0.17454,-0.57424,0.074972,-0.0001718,,
-1.0411,0.090618,0.059176,-0.83243,0.070253,-2.0581e-05,,
-0.44499,0.44648,0.52219,-0.98855,0.064819,0.00080787,,
0.1963,0.74883,0.69914,-1.0247,0.05886,0.0021706,,
0.24066,0.96131,0.42086,-0.936,0.052989,0.0039262,,
-0.2155,1.0583,0.078382,-0.73295,0.047761,0.005906,,
-0.51816,1.0282,0.1471,-0.44001,0.043136,0.0078413,,
-0.25905,0.87443,0.59414,-0.092523,0.038691,0.0095909,,
0.25981,0.61544,0.89583,0.2676,0.034549,0.010862,,
0.43174,0.28233,0.65615,0.59675,0.031327,0.011442,,
0.10197,-0.084829,0.087005,0.8547,0.029539,0.011283,,
-0.25078,-0.44185,-0.22175,1.0105,0.029168,0.010479,,
-0.11677,-0.7457,0.026125,1.0452,0.029746,0.0091477,,
0.40848,-0.95973,0.49994,0.95484,0.031086,0.0074108,,
0.73782,-1.0581,0.631,0.75023,0.033312,0.0054587,,
0.51608,-1.0288,0.2532,0.45601,0.036871,0.0035164,,
0.063712,-0.87533,-0.23655,0.10766,0.042055,0.0017904,,
-0.0087435,-0.61615,-0.34202,-0.2528,0.048389,0.00054251,,
0.44815,-0.2825,-0.0026712,-0.58181,0.055201,-3.2845e-05,,
0.91979,0.085356,0.39061,-0.83865,0.062169,0.00013552,,
0.82781,0.44297,0.44934,-0.99163,0.069363,0.00094136,,
0.22075,0.74708,0.16742,-1.0233,0.077224,0.0022781,,
-0.26759,0.96086,-0.14464,-0.92976,0.085743,0.0040094,,
-0.14247,1.0584,-0.20192,-0.72183,0.094339,0.0059287,,
0.39547,1.0278,0.04473,-0.4244,0.10239,0.0078507,,
0.6977,0.87262,0.47429,-0.073668,0.10964,0.0095471,,
0.4074,0.6117,0.9238,0.2871,0.11631,0.010788,,
-0.16626,0.27656,1.21,0.61418,0.1228,0.011336,,
-0.43066,-0.092198,1.1412,0.8678,0.1294,0.011162,,
-0.16373,-0.44984,0.66145,1.0165,0.13585,0.010332,,
0.29852,-0.75294,0.020899,1.0427,0.14179,0.0089695,,
0.48121,-0.96467,-0.32089,0.94302,0.14721,0.0072796,,
0.25993,-1.0592,-0.10316,0.7297,0.1522,0.0053581,,
-0.096604,-1.0251,0.41579,0.42866,0.15664,0.003468,,
-0.26375,-0.86624,0.64147,0.07636,0.1607,0.0018104,,
-0.12889,-0.60201,0.22599,-0.28436,0.16483,0.00059798,,
0.23839,-0.26447,-0.54784,-0.60937,0.16924,0.00011428,,
0.72006,0.10534,-1.0226,-0.85843,0.17357,0.00033153,,
1.1525,0.4624,-0.81943,-1.0009,0.17727,0.0011695,,
1.2845,0.76318,-0.1923,-1.0196,0.17979,0.002538,,
0.92396,0.971,0.27819,-0.91239,0.18102,0.0042669,,
0.21267,1.0604,0.27666,-0.69224,0.18177,0.0061354,,
-0.3454,1.0205,-0.0030589,-0.38568,0.18241,0.0079896,,
-0.29724,0.85603,-0.17449,-0.029941,0.18265,0.0096138,,
0.26524,0.58698,-0.11046,0.33042,0.18181,0.010749,,
0.71328,0.24618,-0.00049232,0.65119,0.17938,0.011208,,
0.48411,-0.12477,-0.032404,0.89342,0.17553,0.010932,,
-0.32363,-0.48054,-0.14482,1.0272,0.17064,0.010062,,
-1.0231,-0.77762,-0.14802,1.0363,0.16488,0.0086915,,
-1.0296,-0.9796,-0.010353,0.91933,0.15829,0.0069657,,
-0.42977,-1.0617,0.080644,0.69077,0.15072,0.0050813,,
0.16848,-1.0138,-0.043041,0.37855,0.14227,0.003242,,
0.29498,-0.84173,-0.31953,0.02064,0.13322,0.0016642,,
0.038437,-0.56643,-0.54676,-0.3387,0.12364,0.00057826,,
-0.18278,-0.22163,-0.6351,-0.65516,0.11344,0.00017874,,
-0.14644,0.15043,-0.68091,-0.88937,0.10248,0.00049114,,
-0.013978,0.5041,-0.77013,-1.0123,0.09081,0.0014012,,
-0.028138,0.79596,-0.80115,-1.0095,0.078511,0.0028117,,
-0.17068,0.99012,-0.59307,-0.88115,0.065738,0.0045301,,
-0.21629,1.0627,-0.15343,-0.64255,0.052511,0.0063915,,
-0.068553,1.0046,0.26509,-0.32279,0.038802,0.008204,,
0.090055,0.82301,0.43195,0.038287,0.024737,0.0097285,,
0.027317,0.54013,0.41376,0.39564,0.010548,0.010739,,
-0.24607,0.19071,0.49414,0.7055,-0.0035199,0.011049,,
-0.50579,-0.18225,0.82076,0.92917,-0.017336,0.010672,,
-0.60973,-0.53284,1.2133,1.0391,-0.030817,0.0097135,,
-0.65261,-0.81784,1.378,1.022,-0.043549,0.0083157,,
-0.77494,-1.0021,1.2558,0.87977,-0.054826,0.0065758,,
-0.9017,-1.0628,1.0522,0.63001,-0.064207,0.0047281,,
-0.79307,-0.99238,0.91108,0.3031,-0.071662,0.0029902,,
-0.36841,-0.79947,0.67374,-0.060664,-0.0772,0.0015185,,
0.12746,-0.50781,0.098444,-0.41522,-0.080398,0.0005851,,
0.37202,-0.15337,-0.69321,-0.71681,-0.080948,0.00037371,,
0.34414,0.2201,-1.1384,-0.92828,-0.078832,0.00082939,,
0.35079,0.56644,-0.74101,-1.0233,-0.074312,0.0018334,,
0.64439,0.84278,0.34135,-0.99005,-0.068063,0.0032996,,
1.1007,1.0149,1.3164,-0.83235,-0.060236,0.0050308,,
1.3671,1.0614,1.4454,-0.5696,-0.050009,0.0068553,,
1.2952,0.97654,0.73836,-0.23452,-0.037015,0.0085576,,
1.0963,0.77064,-0.083365,0.13126,-0.02214,0.0099666,,
1.0074,0.4692,-0.30281,0.4819,-0.0064815,0.010808,,
0.90832,0.10952,0.16104,0.77343,0.0095191,0.01093,,
0.441,-0.26381,0.78868,0.97013,0.025632,0.010406,,
-0.44691,-0.60448,1.0549,1.0473,0.041702,0.0093363,,
-1.2118,-0.87018,0.89388,0.99524,0.058303,0.0078528,,
-1.1429,-1.0279,0.62,0.8207,0.075399,0.0061075,,
-0.12873,-1.0579,0.51323,0.54481,0.092218,0.0043123,,
1.0969,-0.95642,0.56054,0.20184,0.10853,0.0026294,,
1.5805,-0.73601,0.56734,-0.165,0.12433,0.0012981,,
1.0386,-0.424,0.41006,-0.50961,0.1395,0.0005826,,
0.090794,-0.059161,0.13992,-0.78933,0.15404,0.00055834,,
-0.38435,0.31311,-0.098774,-0.96917,0.16792,0.0011743,,
-0.072188,0.64646,-0.17082,-1.0265,0.18096,0.0022997,,
0.60059,0.89933,0.0060589,-0.9543,0.19307,0.0038117,,
1.0109,1.0401,0.41538,-0.76085,0.2041,0.0055598,,
0.94609,1.0513,0.87829,-0.47067,0.21404,0.0073487,,
0.6706,0.93127,1.088,-0.12025,0.22312,0.0089793,,
0.5208,0.69501,0.82113,0.24708,0.23139,0.010196,,
0.55666,0.37193,0.16213,0.58469,0.2388,0.010812,,
0.59936,0.0023298,-0.52343,0.84997,0.24519,0.010735,,
0.4906,-0.36764,-0.89121,1.0098,0.25063,0.010045,,
0.23735,-0.69172,-0.89126,1.0442,0.25488,0.008872,,
-0.043735,-0.92936,-0.70806,0.94914,0.25755,0.0072817,,
-0.21929,-1.0508,-0.46916,0.7363,0.25852,0.0055377,,
-0.16732,-1.0407,-0.11679,0.43205,0.25807,0.0037957,,
0.17797,-0.90031,0.38862,0.074264,0.25653,0.0022748,,
0.71019,-0.64712,0.81805,-0.29166,0.25383,0.0011516,,
1.1092,-0.31278,0.78903,-0.61943,0.2501,0.00065655,,
1.0367,0.060836,0.20961,-0.86768,0.24553,0.00088851,,
0.44976,0.4269,-0.48179,-1.0052,0.24008,0.0016598,,
-0.31301,0.73947,-0.65632,-1.0149,0.23342,0.002927,,
-0.82219,0.95928,-0.12514,-0.89547,0.22518,0.0045291,,
-0.93256,1.0587,0.64254,-0.66177,0.2155,0.0062835,,
-0.8198,1.0251,0.99787,-0.34288,0.20506,0.0079811,,
-0.6597,0.86269,0.7662,0.021273,0.1949,0.0094475,,
-0.38558,0.59178,0.34792,0.38383,0.18548,0.010471,,
0.13586,0.24638,0.16765,0.69854,0.17642,0.010796,,
0.73962,-0.13008,0.16933,0.92647,0.16734,0.010464,,
0.95331,-0.49024,-0.030215,1.0388,0.15831,0.0095978,,
0.48183,-0.78874,-0.53473,1.0213,0.14964,0.0082711,,
-0.34978,-0.98793,-0.90804,0.8758,0.14163,0.0066607,,
-0.79788,-1.0626,-0.64931,0.62082,0.13422,0.0049242,,
-0.42945,-1.0034,0.15564,0.28843,0.127,0.0032529,,
0.41306,-0.81756,0.83269,-0.079717,0.12002,0.0018677,,
0.9689,-0.52852,0.8485,-0.43633,0.11384,0.0010158,,
0.85932,-0.17271,0.43398,-0.73607,0.10895,0.00080829,,
0.41937,0.20499,0.31208,-0.94078,0.10525,0.0012607,,
0.1977,0.55686,0.80387,-1.0252,0.10205,0.0022361,,
0.25959,0.83842,1.3764,-0.97847,0.099017,0.0036179,,
0.16156,1.014,1.2088,-0.80604,0.096526,0.0052808,,
-0.37687,1.0614,0.17708,-0.52975,0.095134,0.0069594,,
-0.9746,0.97443,-0.89934,-0.18414,0.09488,0.0085671,,
-0.95204,0.7641,-1.0848,0.18658,0.095407,0.0098488,,
-0.1676,0.45696,-0.33328,0.53442,0.096456,0.010543,,
0.71205,0.091854,0.4729,0.81522,0.097419,0.010581,,
0.91662,-0.28496,0.4782,0.99354,0.098511,0.010005,,
0.46239,-0.62572,-0.26891,1.047,0.10096,0.0089513,,
0.14249,-0.88717,-0.9568,0.96853,0.10475,0.0074764,,
0.56637,-1.0361,-0.97755,0.76789,0.10864,0.0058058,,
1.3632,-1.0535,-0.56106,0.47085,0.1115,0.0041034,,
1.5356,-0.93706,-0.39046,0.11504,0.11298,0.0025758,,
0.61529,-0.70156,-0.73402,-0.25447,0.11358,0.0014363,,
-0.71035,-0.37683,-1.1221,-0.59053,0.11366,0.00090278,,
-1.2698,-0.0041231,-0.92939,-0.84964,0.11276,0.0010144,,
-0.65655,0.36918,-0.15224,-0.99835,0.11009,0.0017061,,
0.34624,0.69558,0.53877,-1.0183,0.10545,0.0029062,,
0.6378,0.93347,0.50017,-0.907,0.09918,0.0043998,,
-0.029394,1.0525,-0.21836,-0.67823,0.091526,0.0060637,,
-0.88155,1.0375,-0.95735,-0.36095,0.082726,0.0077186,,
-1.079,0.89014,-1.1244,0.0041449,0.072398,0.0091586,,
-0.64628,0.62928,-0.67663,0.37022,0.059824,0.010166,,
-0.33029,0.28808,0.0091517,0.69011,0.045333,0.010534,,
-0.63048,-0.089952,0.57599,0.92264,0.029856,0.010254,,
-1.1853,-0.45658,0.89865,1.038,0.01378,0.0094415,,
-1.2178,-0.76495,0.95508,1.0218,-0.0025052,0.0081743,,
-0.47898,-0.97563,0.684,0.87618,-0.018225,0.0066095,,
0.4233,-1.0616,0.10355,0.61923,-0.033252,0.0049697,,
0.6641,-1.0119,-0.50229,0.28378,-0.047842,0.0033484,,
0.056589,-0.83263,-0.70498,-0.086873,-0.061972,0.0020369,,
-0.81025,-0.54679,-0.332,-0.44477,-0.075622,0.0012313,,
-1.2124,-0.19087,0.30412,-0.74406,-0.088442,0.0010855,,
-0.93794,0.18956,0.66534,-0.94663,-0.099817,0.0015507,,
-0.30007,0.54578,0.50593,-1.0259,-0.10908,0.0024453,,
0.31854,0.83209,0.089568,-0.97166,-0.11592,0.0037824,,
0.76517,1.0117,-0.14292,-0.7911,-0.12065,0.0053765,,
0.99963,1.0616,-0.059336,-0.50707,-0.12387,0.0070319,,
0.90054,0.97523,0.075376,-0.15601,-0.12591,0.0085516,,
0.37591,0.76359,-0.023767,0.21693,-0.12656,0.0097339,,
-0.35886,0.45382,-0.29127,0.56325,-0.12554,0.010366,,
-0.79863,0.085669,-0.39816,0.83782,-0.12282,0.010353,,
-0.58618,-0.29357,-0.17429,1.0053,-0.1189,0.0097589,,
0.087105,-0.63513,0.15886,1.0448,-0.11418,0.008703,,
0.62276,-0.89503,0.24089,0.95085,-0.10878,0.0072865,,
0.60148,-1.0398,0.017616,0.73523,-0.10254,0.0056624,,
0.17927,-1.0506,-0.16228,0.42582,-0.095449,0.004042,,
-0.14371,-0.92616,0.049409,0.062488,-0.087977,0.0026147,,
-0.10076,-0.6823,0.55199,-0.30764,-0.080571,0.0015851,,
0.086462,-0.35042,0.82975,-0.63689,-0.073315,0.0011619,,
0.043881,0.026726,0.47909,-0.88193,-0.065853,0.0013528,,
-0.26272,0.40049,-0.31703,-1.011,-0.057838,0.002097,,
-0.48088,0.72264,-0.89681,-1.008,-0.049556,0.0032877,,
-0.31693,0.95152,-0.73929,-0.8731,-0.04181,0.0047693,,
0.079293,1.0575,0.0099262,-0.62338,-0.035196,0.0063669,,
0.27134,1.0269,0.64894,-0.29082,-0.029554,0.0079169,,
0.061957,0.86343,0.57385,0.081037,-0.024027,0.0092488,,
-0.24016,0.58829,-0.13914,0.44351,-0.017952,0.010104,,
-0.15564,0.23696,-0.79081,0.7495,-0.011633,0.010317,,
0.38472,-0.1451,-0.72333,0.95934,-0.0060176,0.0099415,,
0.88006,-0.50845,0.054406,1.046,-0.0019655,0.0090567,,
0.74442,-0.806,0.86478,0.99815,0.00058175,0.007781,,
-0.051499,-0.99914,0.9922,0.82187,0.0025618,0.0062537,,
-0.87071,-1.0628,0.35837,0.53984,0.004909,0.0046714,,
-0.98796,-0.98856,-0.40797,0.1885,0.0077667,0.0031576,,
-0.29912,-0.78605,-0.58605,-0.18621,0.010255,0.001993,,
0.548,-0.48146,-0.052326,-0.53516,0.011507,0.0013536,,
0.75198,-0.11429,0.61736,-0.81279,0.011472,0.0013353,,
0.12082,0.26781,0.73408,-0.98283,0.010998,0.0019014,,
-0.7338,0.61517,0.1737,-1.0235,0.011187,0.00292,,
-0.96779,0.88261,-0.52506,-0.92937,0.012241,0.0043001,,
-0.30716,1.0353,-0.71672,-0.71238,0.013469,0.0058732,,
0.68093,1.0533,-0.26162,-0.40054,0.01405,0.007438,,
1.1159,0.93416,0.43148,-0.034508,0.013727,0.0088213,,
0.63576,0.69336,0.91286,0.33745,0.013164,0.0098204,,
-0.26386,0.36217,1.1406,0.66635,0.013291,0.010249,,
-0.71569,-0.016288,1.3835,0.90908,0.014542,0.010052,,
-0.32264,-0.3927,1.7405,1.0345,0.016727,0.0093132,,
0.47125,-0.71795,1.9055,1.026,0.01935,0.0081613,,
0.84366,-0.94958,1.5065,0.88411,0.022367,0.0067189,,
0.41733,-1.0573,0.62413,0.62769,0.026132,0.0051508,,
-0.3893,-1.0269,-0.15756,0.29039,0.030817,0.0036453,,
-0.81723,-0.8624,-0.30632,-0.083915,0.036489,0.002371,,
-0.52102,-0.58512,0.091544,-0.44592,0.043215,0.0016046,,
0.17182,-0.23127,0.3996,-0.74771,0.050959,0.0014224,,
0.71794,0.15289,0.10856,-0.95003,0.059831,0.0018032,,
0.96176,0.51713,-0.61655,-1.0264,0.069822,0.0027053,,
1.1917,0.81373,-1.1226,-0.9661,0.080767,0.0039721,,
1.6288,1.0038,-0.97891,-0.77732,0.092217,0.005469,,
2.0126,1.0624,-0.42187,-0.48512,0.10335,0.0069885,,
